video_game_key,game_key,na_sales,eu_sales,jp_sales,other_sales,global_sales,date_key
8294,8294,0.02,0.12,0.0,0.03,0.17,"[104, 105]"
8295,8295,0.0,0.0,0.17,0.0,0.17,"[74, 75, 76, 77, 78]"
8296,8296,0.02,0.02,0.12,0.01,0.17,[121]
8297,8297,0.16,0.0,0.0,0.01,0.17,"[50, 89]"
8298,8298,0.1,0.04,0.0,0.03,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8299,8299,0.11,0.04,0.0,0.01,0.17,"[50, 89]"
8300,8300,0.16,0.0,0.0,0.01,0.17,"[50, 89]"
8301,8301,0.0,0.0,0.17,0.0,0.17,"[12, 13, 52, 101, 102, 103]"
8302,8302,0.0,0.0,0.16,0.0,0.17,[106]
8303,8303,0.16,0.0,0.0,0.01,0.17,"[27, 28, 94, 95, 96]"
8304,8304,0.05,0.04,0.06,0.01,0.17,[108]
8305,8305,0.09,0.06,0.0,0.01,0.17,[109]
8306,8306,0.1,0.06,0.0,0.02,0.17,"[38, 39, 90, 91, 92, 93]"
8307,8307,0.14,0.01,0.0,0.01,0.17,"[10, 97, 98, 99, 100]"
8308,8308,0.08,0.06,0.0,0.02,0.17,[106]
8309,8309,0.12,0.03,0.0,0.01,0.17,"[38, 39, 90, 91, 92, 93]"
8310,8310,0.16,0.0,0.0,0.01,0.17,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8311,8311,0.08,0.06,0.0,0.02,0.17,"[10, 97, 98, 99, 100]"
8312,8312,0.12,0.04,0.0,0.0,0.17,[106]
8313,8313,0.08,0.07,0.0,0.02,0.17,"[74, 75, 76, 77, 78]"
8314,8314,0.11,0.02,0.03,0.01,0.17,"[10, 97, 98, 99, 100]"
8315,8315,0.0,0.0,0.17,0.0,0.17,[120]
8316,8316,0.08,0.06,0.0,0.02,0.17,[106]
8317,8317,0.09,0.06,0.0,0.01,0.17,[109]
8318,8318,0.04,0.03,0.09,0.01,0.17,"[104, 105]"
8319,8319,0.09,0.06,0.0,0.01,0.17,[120]
8320,8320,0.0,0.0,0.17,0.0,0.17,
8321,8321,0.0,0.12,0.03,0.02,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8322,8322,0.13,0.03,0.0,0.0,0.17,"[104, 105]"
8323,8323,0.15,0.0,0.0,0.01,0.17,"[10, 97, 98, 99, 100]"
8324,8324,0.11,0.05,0.0,0.01,0.17,"[38, 39, 90, 91, 92, 93]"
8325,8325,0.12,0.04,0.0,0.0,0.17,"[43, 107]"
8326,8326,0.0,0.0,0.17,0.0,0.17,"[10, 97, 98, 99, 100]"
8327,8327,0.13,0.03,0.0,0.0,0.17,
8328,8328,0.0,0.0,0.16,0.01,0.17,"[115, 116, 117]"
8329,8329,0.08,0.06,0.0,0.02,0.17,[106]
8330,8330,0.13,0.04,0.0,0.01,0.17,
8331,8331,0.09,0.06,0.0,0.01,0.17,[108]
8332,8332,0.09,0.06,0.0,0.01,0.17,[120]
8333,8333,0.13,0.03,0.0,0.01,0.17,"[35, 47, 48, 86, 87, 88]"
8334,8334,0.13,0.04,0.0,0.01,0.17,"[43, 107]"
8335,8335,0.0,0.0,0.17,0.0,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8336,8336,0.09,0.06,0.0,0.01,0.17,[121]
8337,8337,0.15,0.01,0.0,0.01,0.17,"[50, 89]"
8338,8338,0.07,0.06,0.02,0.02,0.17,
8339,8339,0.08,0.06,0.0,0.02,0.17,"[27, 28, 94, 95, 96]"
8340,8340,0.02,0.02,0.12,0.0,0.17,"[12, 13, 52, 101, 102, 103]"
8341,8341,0.02,0.01,0.12,0.01,0.17,"[115, 116, 117]"
8342,8342,0.09,0.06,0.0,0.01,0.17,[109]
8343,8343,0.15,0.0,0.0,0.01,0.17,"[10, 97, 98, 99, 100]"
8344,8344,0.0,0.0,0.17,0.0,0.17,"[57, 58, 59, 60, 61, 62]"
8345,8345,0.13,0.03,0.0,0.0,0.17,"[43, 107]"
8346,8346,0.0,0.16,0.0,0.01,0.17,"[38, 39, 90, 91, 92, 93]"
8347,8347,0.14,0.01,0.0,0.02,0.17,"[104, 105]"
8348,8348,0.0,0.0,0.17,0.0,0.17,"[12, 13, 52, 101, 102, 103]"
8349,8349,0.0,0.0,0.17,0.0,0.17,"[27, 28, 94, 95, 96]"
8350,8350,0.08,0.07,0.0,0.02,0.17,"[50, 89]"
8351,8351,0.0,0.0,0.16,0.01,0.17,[120]
8352,8352,0.08,0.06,0.0,0.02,0.17,[109]
8353,8353,0.06,0.04,0.05,0.02,0.17,"[57, 58, 59, 60, 61, 62]"
8354,8354,0.13,0.02,0.0,0.02,0.17,"[27, 28, 94, 95, 96]"
8355,8355,0.13,0.04,0.0,0.01,0.17,"[43, 107]"
8356,8356,0.1,0.01,0.05,0.01,0.17,[106]
8357,8357,0.13,0.04,0.0,0.01,0.17,
8358,8358,0.05,0.07,0.02,0.02,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8359,8359,0.0,0.0,0.17,0.0,0.17,"[43, 107]"
8360,8360,0.1,0.02,0.04,0.0,0.17,
8361,8361,0.0,0.13,0.0,0.04,0.17,"[35, 47, 48, 86, 87, 88]"
8362,8362,0.13,0.03,0.0,0.01,0.17,"[38, 39, 90, 91, 92, 93]"
8363,8363,0.12,0.04,0.0,0.0,0.17,
8364,8364,0.12,0.04,0.0,0.0,0.17,
8365,8365,0.0,0.0,0.17,0.0,0.17,[120]
8366,8366,0.16,0.0,0.0,0.01,0.17,"[50, 89]"
8367,8367,0.15,0.01,0.0,0.01,0.17,"[10, 97, 98, 99, 100]"
8368,8368,0.0,0.0,0.17,0.0,0.17,"[123, 124, 125, 126]"
8369,8369,0.04,0.11,0.0,0.02,0.17,"[38, 39, 90, 91, 92, 93]"
8370,8370,0.0,0.0,0.17,0.0,0.17,[120]
8371,8371,0.0,0.0,0.17,0.0,0.17,"[70, 71, 72, 73]"
8372,8372,0.08,0.07,0.0,0.01,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8373,8373,0.12,0.04,0.0,0.01,0.17,"[12, 13, 52, 101, 102, 103]"
8374,8374,0.0,0.0,0.17,0.0,0.17,"[70, 71, 72, 73]"
8375,8375,0.15,0.0,0.0,0.02,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8376,8376,0.15,0.01,0.0,0.01,0.17,"[27, 28, 94, 95, 96]"
8377,8377,0.11,0.04,0.0,0.02,0.17,"[27, 28, 94, 95, 96]"
8378,8378,0.08,0.06,0.0,0.02,0.17,[106]
8379,8379,0.13,0.03,0.0,0.0,0.17,"[43, 107]"
8380,8380,0.12,0.04,0.0,0.01,0.17,[106]
8381,8381,0.12,0.04,0.0,0.0,0.17,"[104, 105]"
8382,8382,0.11,0.02,0.03,0.01,0.17,"[27, 28, 94, 95, 96]"
8383,8383,0.13,0.02,0.0,0.02,0.17,
8384,8384,0.08,0.06,0.0,0.02,0.17,"[27, 28, 94, 95, 96]"
8385,8385,0.14,0.01,0.0,0.01,0.17,"[104, 105]"
8386,8386,0.0,0.0,0.17,0.0,0.17,"[118, 119]"
8387,8387,0.08,0.07,0.0,0.02,0.17,"[70, 71, 72, 73]"
8388,8388,0.0,0.0,0.17,0.0,0.17,"[57, 58, 59, 60, 61, 62]"
8389,8389,0.12,0.04,0.0,0.01,0.17,"[50, 89]"
8390,8390,0.0,0.0,0.17,0.0,0.17,"[10, 97, 98, 99, 100]"
8391,8391,0.0,0.0,0.17,0.0,0.17,"[70, 71, 72, 73]"
8392,8392,0.07,0.0,0.08,0.02,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8393,8393,0.0,0.0,0.17,0.0,0.17,"[118, 119]"
8394,8394,0.01,0.0,0.15,0.0,0.17,
8395,8395,0.0,0.13,0.0,0.03,0.17,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8396,8396,0.11,0.02,0.02,0.01,0.17,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8397,8397,0.12,0.04,0.0,0.01,0.17,[106]
8398,8398,0.04,0.04,0.08,0.01,0.17,"[63, 64, 65, 66, 67, 68, 69]"
8399,8399,0.15,0.0,0.0,0.01,0.17,"[27, 28, 94, 95, 96]"
8400,8400,0.14,0.01,0.0,0.02,0.17,"[50, 89]"
8401,8401,0.15,0.01,0.0,0.0,0.17,
8402,8402,0.15,0.01,0.0,0.0,0.17,[140]
8403,8403,0.15,0.01,0.0,0.0,0.17,
8404,8404,0.0,0.0,0.16,0.0,0.17,[121]
8405,8405,0.13,0.02,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8406,8406,0.05,0.03,0.06,0.02,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8407,8407,0.08,0.06,0.0,0.02,0.16,
8408,8408,0.0,0.0,0.16,0.0,0.16,"[63, 64, 65, 66, 67, 68, 69]"
8409,8409,0.13,0.02,0.0,0.01,0.16,"[50, 89]"
8410,8410,0.13,0.0,0.0,0.03,0.16,"[57, 58, 59, 60, 61, 62]"
8411,8411,0.0,0.0,0.16,0.0,0.16,"[74, 75, 76, 77, 78]"
8412,8412,0.08,0.06,0.0,0.02,0.16,[108]
8413,8413,0.0,0.0,0.16,0.0,0.16,
8414,8414,0.08,0.06,0.0,0.02,0.16,[108]
8415,8415,0.16,0.0,0.0,0.0,0.16,"[27, 28, 94, 95, 96]"
8416,8416,0.12,0.04,0.0,0.0,0.16,
8417,8417,0.05,0.04,0.06,0.02,0.16,"[70, 71, 72, 73]"
8418,8418,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8419,8419,0.14,0.01,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8420,8420,0.09,0.06,0.0,0.01,0.16,[109]
8421,8421,0.08,0.06,0.0,0.02,0.16,[106]
8422,8422,0.13,0.02,0.0,0.02,0.16,"[12, 13, 52, 101, 102, 103]"
8423,8423,0.12,0.02,0.0,0.02,0.16,"[27, 28, 94, 95, 96]"
8424,8424,0.07,0.08,0.0,0.02,0.16,"[35, 47, 48, 86, 87, 88]"
8425,8425,0.12,0.03,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8426,8426,0.08,0.06,0.0,0.02,0.16,"[50, 89]"
8427,8427,0.11,0.03,0.0,0.02,0.16,"[50, 89]"
8428,8428,0.12,0.0,0.03,0.01,0.16,"[50, 89]"
8429,8429,0.07,0.05,0.03,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8430,8430,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8431,8431,0.11,0.04,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8432,8432,0.06,0.05,0.03,0.02,0.16,[109]
8433,8433,0.13,0.0,0.02,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8434,8434,0.0,0.0,0.16,0.0,0.16,"[38, 39, 90, 91, 92, 93]"
8435,8435,0.08,0.06,0.0,0.02,0.16,"[50, 89]"
8436,8436,0.0,0.14,0.0,0.02,0.16,"[50, 89]"
8437,8437,0.13,0.03,0.0,0.0,0.16,
8438,8438,0.11,0.0,0.04,0.01,0.16,"[104, 105]"
8439,8439,0.08,0.06,0.0,0.02,0.16,
8440,8440,0.0,0.0,0.15,0.01,0.16,[109]
8441,8441,0.12,0.04,0.0,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8442,8442,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8443,8443,0.02,0.03,0.11,0.01,0.16,"[74, 75, 76, 77, 78]"
8444,8444,0.12,0.04,0.0,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8445,8445,0.15,0.0,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8446,8446,0.14,0.01,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8447,8447,0.06,0.1,0.0,0.0,0.16,"[35, 47, 48, 86, 87, 88]"
8448,8448,0.11,0.04,0.0,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8449,8449,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8450,8450,0.07,0.05,0.03,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8451,8451,0.15,0.0,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8452,8452,0.15,0.0,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8453,8453,0.0,0.0,0.16,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8454,8454,0.12,0.04,0.0,0.0,0.16,"[43, 107]"
8455,8455,0.0,0.0,0.16,0.0,0.16,"[50, 89]"
8456,8456,0.09,0.03,0.03,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8457,8457,0.09,0.06,0.0,0.01,0.16,[121]
8458,8458,0.13,0.01,0.0,0.02,0.16,"[38, 39, 90, 91, 92, 93]"
8459,8459,0.12,0.04,0.0,0.0,0.16,"[104, 105]"
8460,8460,0.0,0.0,0.15,0.01,0.16,[109]
8461,8461,0.13,0.03,0.0,0.0,0.16,[106]
8462,8462,0.13,0.03,0.0,0.0,0.16,"[43, 107]"
8463,8463,0.0,0.0,0.16,0.0,0.16,"[10, 97, 98, 99, 100]"
8464,8464,0.0,0.0,0.15,0.01,0.16,"[115, 116, 117]"
8465,8465,0.09,0.06,0.0,0.01,0.16,"[115, 116, 117]"
8466,8466,0.12,0.03,0.0,0.01,0.16,"[43, 107]"
8467,8467,0.12,0.02,0.0,0.02,0.16,"[38, 39, 90, 91, 92, 93]"
8468,8468,0.08,0.06,0.0,0.02,0.16,"[10, 97, 98, 99, 100]"
8469,8469,0.15,0.0,0.0,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8470,8470,0.05,0.1,0.0,0.01,0.16,"[70, 71, 72, 73]"
8471,8471,0.07,0.04,0.03,0.02,0.16,"[63, 64, 65, 66, 67, 68, 69]"
8472,8472,0.0,0.0,0.16,0.0,0.16,"[127, 128]"
8473,8473,0.0,0.0,0.16,0.0,0.16,"[35, 47, 48, 86, 87, 88]"
8474,8474,0.12,0.03,0.0,0.0,0.16,"[104, 105]"
8475,8475,0.11,0.03,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8476,8476,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8477,8477,0.13,0.02,0.0,0.01,0.16,"[50, 89]"
8478,8478,0.15,0.0,0.0,0.01,0.16,"[70, 71, 72, 73]"
8479,8479,0.12,0.03,0.0,0.01,0.16,"[104, 105]"
8480,8480,0.08,0.06,0.0,0.02,0.16,"[104, 105]"
8481,8481,0.08,0.06,0.0,0.02,0.16,
8482,8482,0.14,0.01,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8483,8483,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8484,8484,0.0,0.0,0.16,0.0,0.16,"[104, 105]"
8485,8485,0.08,0.06,0.0,0.02,0.16,"[104, 105]"
8486,8486,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8487,8487,0.12,0.02,0.0,0.02,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8488,8488,0.14,0.0,0.01,0.01,0.16,"[10, 97, 98, 99, 100]"
8489,8489,0.08,0.06,0.0,0.02,0.16,
8490,8490,0.0,0.0,0.16,0.0,0.16,"[35, 47, 48, 86, 87, 88]"
8491,8491,0.15,0.0,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8492,8492,0.12,0.03,0.0,0.01,0.16,"[43, 107]"
8493,8493,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8494,8494,0.12,0.03,0.0,0.0,0.16,"[104, 105]"
8495,8495,0.0,0.0,0.16,0.0,0.16,"[118, 119]"
8496,8496,0.09,0.06,0.0,0.01,0.16,
8497,8497,0.15,0.0,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8498,8498,0.12,0.03,0.0,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8499,8499,0.13,0.02,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8500,8500,0.15,0.0,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8501,8501,0.0,0.0,0.16,0.0,0.16,"[104, 105]"
8502,8502,0.0,0.0,0.16,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8503,8503,0.08,0.06,0.0,0.02,0.16,
8504,8504,0.15,0.0,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8505,8505,0.12,0.04,0.0,0.0,0.16,
8506,8506,0.08,0.06,0.0,0.02,0.16,"[27, 28, 94, 95, 96]"
8507,8507,0.0,0.0,0.16,0.0,0.16,[121]
8508,8508,0.14,0.01,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8509,8509,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8510,8510,0.14,0.0,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8511,8511,0.12,0.03,0.0,0.0,0.16,"[104, 105]"
8512,8512,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8513,8513,0.11,0.01,0.03,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8514,8514,0.0,0.14,0.0,0.02,0.16,"[50, 89]"
8515,8515,0.08,0.07,0.0,0.01,0.16,"[70, 71, 72, 73]"
8516,8516,0.15,0.0,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8517,8517,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8518,8518,0.0,0.0,0.16,0.0,0.16,"[129, 130, 131]"
8519,8519,0.15,0.0,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8520,8520,0.0,0.0,0.16,0.0,0.16,"[35, 47, 48, 86, 87, 88]"
8521,8521,0.09,0.05,0.0,0.02,0.16,"[35, 47, 48, 86, 87, 88]"
8522,8522,0.11,0.04,0.0,0.0,0.16,[108]
8523,8523,0.0,0.0,0.15,0.01,0.16,"[118, 119]"
8524,8524,0.13,0.03,0.0,0.0,0.16,"[115, 116, 117]"
8525,8525,0.13,0.03,0.0,0.0,0.16,"[110, 111, 112, 113, 114]"
8526,8526,0.13,0.03,0.0,0.0,0.16,[108]
8527,8527,0.0,0.0,0.12,0.04,0.16,[108]
8528,8528,0.13,0.03,0.0,0.0,0.16,[109]
8529,8529,0.13,0.03,0.0,0.0,0.16,[109]
8530,8530,0.13,0.03,0.0,0.0,0.16,"[110, 111, 112, 113, 114]"
8531,8531,0.13,0.03,0.0,0.0,0.16,[109]
8532,8532,0.13,0.03,0.0,0.0,0.16,"[110, 111, 112, 113, 114]"
8533,8533,0.13,0.03,0.0,0.0,0.16,"[115, 116, 117]"
8534,8534,0.13,0.03,0.0,0.0,0.16,"[110, 111, 112, 113, 114]"
8535,8535,0.0,0.0,0.12,0.04,0.16,[120]
8536,8536,0.12,0.0,0.03,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8537,8537,0.0,0.15,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8538,8538,0.05,0.02,0.08,0.01,0.16,"[50, 89]"
8539,8539,0.0,0.0,0.16,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8540,8540,0.08,0.03,0.03,0.02,0.16,"[12, 13, 52, 101, 102, 103]"
8541,8541,0.0,0.15,0.0,0.01,0.16,"[70, 71, 72, 73]"
8542,8542,0.0,0.0,0.16,0.0,0.16,"[27, 28, 94, 95, 96]"
8543,8543,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8544,8544,0.11,0.04,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8545,8545,0.0,0.0,0.16,0.0,0.16,"[12, 13, 52, 101, 102, 103]"
8546,8546,0.12,0.03,0.0,0.01,0.16,[106]
8547,8547,0.14,0.01,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8548,8548,0.15,0.0,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8549,8549,0.15,0.0,0.0,0.01,0.16,"[50, 89]"
8550,8550,0.08,0.06,0.0,0.03,0.16,"[35, 47, 48, 86, 87, 88]"
8551,8551,0.14,0.01,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8552,8552,0.03,0.01,0.11,0.0,0.16,"[27, 28, 94, 95, 96]"
8553,8553,0.0,0.1,0.02,0.04,0.16,"[74, 75, 76, 77, 78]"
8554,8554,0.15,0.0,0.0,0.01,0.16,"[50, 89]"
8555,8555,0.06,0.05,0.02,0.03,0.16,"[35, 47, 48, 86, 87, 88]"
8556,8556,0.08,0.07,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8557,8557,0.08,0.06,0.0,0.02,0.16,[106]
8558,8558,0.16,0.0,0.0,0.0,0.16,"[10, 97, 98, 99, 100]"
8559,8559,0.07,0.07,0.0,0.02,0.16,"[35, 47, 48, 86, 87, 88]"
8560,8560,0.0,0.0,0.16,0.0,0.16,"[127, 128]"
8561,8561,0.1,0.05,0.0,0.01,0.16,"[50, 89]"
8562,8562,0.15,0.0,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8563,8563,0.13,0.02,0.0,0.01,0.16,"[104, 105]"
8564,8564,0.14,0.01,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8565,8565,0.08,0.06,0.0,0.02,0.16,"[12, 13, 52, 101, 102, 103]"
8566,8566,0.14,0.0,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8567,8567,0.09,0.06,0.0,0.01,0.16,[121]
8568,8568,0.15,0.0,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8569,8569,0.09,0.05,0.0,0.01,0.16,"[74, 75, 76, 77, 78]"
8570,8570,0.09,0.06,0.0,0.01,0.16,[109]
8571,8571,0.15,0.0,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8572,8572,0.13,0.02,0.0,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8573,8573,0.0,0.14,0.0,0.02,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8574,8574,0.05,0.0,0.09,0.01,0.16,"[70, 71, 72, 73]"
8575,8575,0.0,0.0,0.15,0.01,0.16,[109]
8576,8576,0.0,0.0,0.16,0.0,0.16,"[115, 116, 117]"
8577,8577,0.12,0.03,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8578,8578,0.11,0.02,0.02,0.01,0.16,"[50, 89]"
8579,8579,0.02,0.09,0.0,0.04,0.16,"[74, 75, 76, 77, 78]"
8580,8580,0.09,0.03,0.04,0.0,0.16,[108]
8581,8581,0.0,0.0,0.16,0.0,0.16,[122]
8582,8582,0.11,0.03,0.0,0.02,0.16,"[27, 28, 94, 95, 96]"
8583,8583,0.11,0.04,0.0,0.0,0.16,"[43, 107]"
8584,8584,0.0,0.0,0.15,0.01,0.16,"[110, 111, 112, 113, 114]"
8585,8585,0.14,0.01,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8586,8586,0.0,0.0,0.15,0.0,0.16,[108]
8587,8587,0.14,0.01,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8588,8588,0.07,0.07,0.0,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8589,8589,0.15,0.0,0.0,0.01,0.16,"[50, 89]"
8590,8590,0.1,0.04,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8591,8591,0.15,0.0,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8592,8592,0.0,0.0,0.16,0.0,0.16,"[38, 39, 90, 91, 92, 93]"
8593,8593,0.15,0.0,0.0,0.01,0.16,"[35, 47, 48, 86, 87, 88]"
8594,8594,0.0,0.13,0.0,0.03,0.16,"[50, 89]"
8595,8595,0.15,0.0,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8596,8596,0.04,0.09,0.0,0.03,0.16,"[35, 47, 48, 86, 87, 88]"
8597,8597,0.11,0.04,0.0,0.0,0.16,"[104, 105]"
8598,8598,0.04,0.03,0.08,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8599,8599,0.0,0.0,0.16,0.0,0.16,"[57, 58, 59, 60, 61, 62]"
8600,8600,0.0,0.0,0.15,0.01,0.16,"[115, 116, 117]"
8601,8601,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8602,8602,0.09,0.06,0.0,0.01,0.16,[120]
8603,8603,0.1,0.04,0.0,0.01,0.16,"[50, 89]"
8604,8604,0.01,0.01,0.13,0.01,0.16,[120]
8605,8605,0.08,0.06,0.0,0.02,0.16,[106]
8606,8606,0.13,0.0,0.01,0.01,0.16,"[10, 97, 98, 99, 100]"
8607,8607,0.11,0.03,0.0,0.02,0.16,"[50, 89]"
8608,8608,0.14,0.0,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8609,8609,0.0,0.0,0.15,0.01,0.16,[121]
8610,8610,0.0,0.0,0.16,0.0,0.16,"[27, 28, 94, 95, 96]"
8611,8611,0.12,0.03,0.0,0.0,0.16,"[43, 107]"
8612,8612,0.14,0.01,0.0,0.01,0.16,"[12, 13, 52, 101, 102, 103]"
8613,8613,0.11,0.04,0.0,0.01,0.16,"[74, 75, 76, 77, 78]"
8614,8614,0.15,0.0,0.0,0.01,0.16,"[50, 89]"
8615,8615,0.1,0.0,0.04,0.02,0.16,"[70, 71, 72, 73]"
8616,8616,0.14,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8617,8617,0.14,0.01,0.0,0.01,0.16,"[50, 89]"
8618,8618,0.03,0.0,0.12,0.0,0.16,"[63, 64, 65, 66, 67, 68, 69]"
8619,8619,0.0,0.13,0.0,0.03,0.16,"[35, 47, 48, 86, 87, 88]"
8620,8620,0.0,0.0,0.16,0.0,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8621,8621,0.11,0.04,0.0,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8622,8622,0.15,0.0,0.0,0.01,0.16,"[50, 89]"
8623,8623,0.12,0.02,0.0,0.01,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8624,8624,0.11,0.04,0.0,0.0,0.16,[108]
8625,8625,0.12,0.03,0.0,0.01,0.16,"[104, 105]"
8626,8626,0.09,0.06,0.0,0.01,0.16,[120]
8627,8627,0.1,0.02,0.03,0.01,0.16,"[104, 105]"
8628,8628,0.12,0.03,0.0,0.0,0.16,
8629,8629,0.06,0.05,0.04,0.02,0.16,"[10, 97, 98, 99, 100]"
8630,8630,0.12,0.03,0.0,0.01,0.16,[106]
8631,8631,0.0,0.0,0.16,0.0,0.16,"[50, 89]"
8632,8632,0.14,0.0,0.0,0.01,0.16,"[104, 105]"
8633,8633,0.08,0.06,0.0,0.02,0.16,"[43, 107]"
8634,8634,0.08,0.06,0.0,0.01,0.16,"[70, 71, 72, 73]"
8635,8635,0.0,0.0,0.16,0.0,0.16,"[35, 47, 48, 86, 87, 88]"
8636,8636,0.13,0.01,0.0,0.01,0.16,"[10, 97, 98, 99, 100]"
8637,8637,0.14,0.0,0.0,0.01,0.16,"[27, 28, 94, 95, 96]"
8638,8638,0.0,0.0,0.16,0.0,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8639,8639,0.09,0.06,0.0,0.01,0.16,[120]
8640,8640,0.03,0.1,0.0,0.03,0.16,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
8641,8641,0.07,0.06,0.0,0.02,0.16,"[50, 89]"
8642,8642,0.0,0.0,0.16,0.0,0.16,"[35, 47, 48, 86, 87, 88]"
8643,8643,0.14,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
8644,8644,0.15,0.0,0.0,0.01,0.16,"[38, 39, 90, 91, 92, 93]"
